sample_id,level,cell_type,count,method
Br5400,supertype_label,L6b_3,83,mapmycells
Br5400,supertype_label,Micro-PVM_2_1-SEAAD,81,mapmycells
Br5400,supertype_label,Oligo_1,78,mapmycells
Br5400,supertype_label,L5 IT_1,76,mapmycells
Br5400,supertype_label,Lamp5_3,75,mapmycells
Br5400,supertype_label,Sst_13,73,mapmycells
Br5400,supertype_label,Sst_1,73,mapmycells
Br5400,supertype_label,L5 IT_3,68,mapmycells
Br5400,supertype_label,Sst Chodl_2,64,mapmycells
Br5400,supertype_label,Vip_16,63,mapmycells
Br5400,supertype_label,L6b_4,60,mapmycells
Br5400,supertype_label,Pax6_1,57,mapmycells
Br5400,supertype_label,Sncg_4,56,mapmycells
Br5400,supertype_label,Pericyte_2-SEAAD,54,mapmycells
Br5400,supertype_label,L2/3 IT_8,51,mapmycells
Br5400,supertype_label,Micro-PVM_2_3-SEAAD,46,mapmycells
Br5400,supertype_label,L2/3 IT_6,45,mapmycells
Br5400,supertype_label,Pax6_2,45,mapmycells
Br5400,supertype_label,L5 ET_1,44,mapmycells
Br5400,supertype_label,Vip_14,42,mapmycells
Br5400,supertype_label,Vip_6,40,mapmycells
Br5400,supertype_label,Pvalb_12,39,mapmycells
Br5400,supertype_label,Sst_4,38,mapmycells
Br5400,supertype_label,Sncg_6,37,mapmycells
Br5400,supertype_label,L5/6 NP_6,37,mapmycells
Br5400,supertype_label,Sst_25,36,mapmycells
Br5400,supertype_label,Vip_5,28,mapmycells
Br5400,supertype_label,Sst Chodl_1,25,mapmycells
Br5400,supertype_label,Vip_2,25,mapmycells
Br5400,supertype_label,Pax6_3,24,mapmycells
Br5400,supertype_label,Pvalb_6,22,mapmycells
Br5400,supertype_label,Vip_4,21,mapmycells
Br5400,supertype_label,L2/3 IT_10,21,mapmycells
Br5400,supertype_label,Lamp5_2,21,mapmycells
Br5400,supertype_label,Sst_9,21,mapmycells
Br5400,supertype_label,Vip_18,21,mapmycells
Br5400,supertype_label,Endo_3,20,mapmycells
Br5400,supertype_label,Pvalb_10,19,mapmycells
Br5400,supertype_label,Sst_22,19,mapmycells
Br5400,supertype_label,Vip_9,18,mapmycells
Br5400,supertype_label,Vip_13,17,mapmycells
Br5400,supertype_label,Sncg_2,17,mapmycells
Br5400,supertype_label,Sncg_3,16,mapmycells
Br5400,supertype_label,Lamp5_4,15,mapmycells
Br5400,supertype_label,L5/6 NP_1,15,mapmycells
Br5400,supertype_label,Vip_12,13,mapmycells
Br5400,supertype_label,Astro_3,13,mapmycells
Br5400,supertype_label,Pvalb_9,13,mapmycells
Br5400,supertype_label,L5/6 NP_2,13,mapmycells
Br5400,supertype_label,Sncg_8,12,mapmycells
Br5400,supertype_label,Sst_12,12,mapmycells
Br5400,supertype_label,Pax6_4,10,mapmycells
Br5400,supertype_label,L6 IT Car3_1,7,mapmycells
Br5400,supertype_label,L5/6 NP_3,6,mapmycells
Br5400,supertype_label,Sst_23,5,mapmycells
Br5400,supertype_label,Sst_2,5,mapmycells
Br5400,supertype_label,L6 IT Car3_2,5,mapmycells
Br5400,supertype_label,Vip_15,5,mapmycells
Br5400,supertype_label,L6 CT_4,3,mapmycells
Br5400,supertype_label,Lamp5_6,3,mapmycells
Br5400,supertype_label,Pvalb_5,3,mapmycells
Br5400,supertype_label,Micro-PVM_4-SEAAD,2,mapmycells
Br5400,supertype_label,Pvalb_1,2,mapmycells
Br5400,supertype_label,Pvalb_7,1,mapmycells
Br5400,supertype_label,Astro_1,0,mapmycells
Br5400,supertype_label,Vip_11,0,mapmycells
Br5400,supertype_label,Unassigned,0,mapmycells
Br5400,supertype_label,Sncg_1,0,mapmycells
Br5400,supertype_label,Pvalb_3,0,mapmycells
Br5400,supertype_label,Pvalb_2,0,mapmycells
Br5400,supertype_label,Oligo_2,0,mapmycells
Br5400,supertype_label,OPC_2_2-SEAAD,0,mapmycells
Br5400,supertype_label,L6 CT_1,0,mapmycells
Br5400,supertype_label,OPC_2,0,mapmycells
Br5436,class_label,Non-neuronal and Non-neural,26870,mapmycells
Br5436,class_label,Neuronal: Glutamatergic,14199,mapmycells
Br5436,class_label,Neuronal: GABAergic,4364,mapmycells
Br5436,class_label,Unassigned,0,mapmycells
Br5436,subclass_label,Oligodendrocyte,7664,mapmycells
Br5436,subclass_label,Astrocyte,6064,mapmycells
Br5436,subclass_label,Endothelial,6059,mapmycells
Br5436,subclass_label,L2/3 IT,5874,mapmycells
Br5436,subclass_label,VLMC,3493,mapmycells
Br5436,subclass_label,L6b,2900,mapmycells
Br5436,subclass_label,Microglia-PVM,2899,mapmycells
Br5436,subclass_label,L4 IT,2228,mapmycells
Br5436,subclass_label,L5 IT,1623,mapmycells
Br5436,subclass_label,Vip,1221,mapmycells
Br5436,subclass_label,Sst,932,mapmycells
Br5436,subclass_label,Pvalb,778,mapmycells
Br5436,subclass_label,OPC,691,mapmycells
Br5436,subclass_label,L6 IT,578,mapmycells
Br5436,subclass_label,Lamp5,485,mapmycells
Br5436,subclass_label,L5 ET,475,mapmycells
Br5436,subclass_label,Chandelier,359,mapmycells
Br5436,subclass_label,Sncg,292,mapmycells
Br5436,subclass_label,L5/6 NP,220,mapmycells
Br5436,subclass_label,L6 CT,197,mapmycells
Br5436,subclass_label,Pax6,126,mapmycells
Br5436,subclass_label,Lamp5 Lhx6,124,mapmycells
Br5436,subclass_label,L6 IT Car3,104,mapmycells
Br5436,subclass_label,Sst Chodl,47,mapmycells
Br5436,subclass_label,Unassigned,0,mapmycells
Br5436,supertype_label,Oligo_4,5576,mapmycells
Br5436,supertype_label,Endo_2,4795,mapmycells
Br5436,supertype_label,Astro_2,4112,mapmycells
Br5436,supertype_label,SMC-SEAAD,1969,mapmycells
Br5436,supertype_label,Oligo_2_1-SEAAD,1718,mapmycells
Br5436,supertype_label,L2/3 IT_12,1693,mapmycells
Br5436,supertype_label,L4 IT_1,1408,mapmycells
Br5436,supertype_label,L2/3 IT_2,1284,mapmycells
Br5436,supertype_label,L6b_6,1169,mapmycells
Br5436,supertype_label,Endo_1,1096,mapmycells
Br5436,supertype_label,L2/3 IT_1,1068,mapmycells
Br5436,supertype_label,Micro-PVM_2,929,mapmycells
Br5436,supertype_label,Pericyte_1,881,mapmycells
Br5436,supertype_label,L6b_1,843,mapmycells
Br5436,supertype_label,Micro-PVM_3-SEAAD,840,mapmycells
Br5436,supertype_label,L2/3 IT_7,810,mapmycells
Br5436,supertype_label,L5 IT_6,756,mapmycells
Br5436,supertype_label,L6b_2,731,mapmycells
Br5436,supertype_label,Astro_4,722,mapmycells
Br5436,supertype_label,Astro_5,648,mapmycells
Br5436,supertype_label,Pvalb_15,595,mapmycells
Br5436,supertype_label,OPC_2_1-SEAAD,592,mapmycells
Br5436,supertype_label,VLMC_1,584,mapmycells
Br5436,supertype_label,L4 IT_2,467,mapmycells
Br5436,supertype_label,Lymphocyte,465,mapmycells
Br5436,supertype_label,L5 ET_2,455,mapmycells
Br5436,supertype_label,Astro_6-SEAAD,444,mapmycells
Br5436,supertype_label,Monocyte,408,mapmycells
Br5436,supertype_label,L2/3 IT_13,387,mapmycells
Br5436,supertype_label,L6 IT_2,379,mapmycells
Br5436,supertype_label,L5 IT_7,378,mapmycells
Br5436,supertype_label,Vip_19,287,mapmycells
Br5436,supertype_label,L2/3 IT_5,265,mapmycells
Br5436,supertype_label,Vip_21,264,mapmycells
Br5436,supertype_label,Sst_10,254,mapmycells
Br5436,supertype_label,L5 IT_2,245,mapmycells
Br5436,supertype_label,L4 IT_4,237,mapmycells
Br5436,supertype_label,L2/3 IT_3,231,mapmycells
Br5436,supertype_label,Vip_1,221,mapmycells
Br5436,supertype_label,Chandelier_1,208,mapmycells
Br5436,supertype_label,L6 IT_1,199,mapmycells
Br5436,supertype_label,Lamp5_1,198,mapmycells
Br5436,supertype_label,L5/6 NP_4,197,mapmycells
Br5436,supertype_label,Oligo_3,194,mapmycells
Br5436,supertype_label,Oligo_1,176,mapmycells
Br5436,supertype_label,Endo_3,168,mapmycells
Br5436,supertype_label,Micro-PVM_1,166,mapmycells
Br5436,supertype_label,Chandelier_2,151,mapmycells
Br5436,supertype_label,L5 IT_5,151,mapmycells
Br5436,supertype_label,Sncg_5,141,mapmycells
Br5436,supertype_label,Astro_3,138,mapmycells
Br5436,supertype_label,Sst_20,136,mapmycells
Br5436,supertype_label,Sst_5,136,mapmycells
Br5436,supertype_label,Vip_23,134,mapmycells
Br5436,supertype_label,Lamp5_5,132,mapmycells
Br5436,supertype_label,L6 CT_3,132,mapmycells
Br5436,supertype_label,Lamp5_Lhx6_1,124,mapmycells
Br5436,supertype_label,L4 IT_3,116,mapmycells
Br5436,supertype_label,Lamp5_3,111,mapmycells
Br5436,supertype_label,Sst_3,109,mapmycells
Br5436,supertype_label,L6b_5,108,mapmycells
Br5436,supertype_label,L6 IT Car3_3,98,mapmycells
Br5436,supertype_label,OPC_1,98,mapmycells
Br5436,supertype_label,Sncg_4,78,mapmycells
Br5436,supertype_label,Sst_19,77,mapmycells
Br5436,supertype_label,Pvalb_8,73,mapmycells
Br5436,supertype_label,Vip_14,70,mapmycells
Br5436,supertype_label,Sst_7,69,mapmycells
Br5436,supertype_label,Micro-PVM_2_1-SEAAD,65,mapmycells
Br5436,supertype_label,L6 CT_2,64,mapmycells
Br5436,supertype_label,L2/3 IT_10,60,mapmycells
Br5436,supertype_label,Pericyte_2-SEAAD,59,mapmycells
Br5436,supertype_label,Pvalb_13,56,mapmycells
Br5436,supertype_label,L5 IT_1,52,mapmycells
Br5436,supertype_label,Vip_16,52,mapmycells
Br5436,supertype_label,Pax6_2,45,mapmycells
Br5436,supertype_label,L2/3 IT_6,45,mapmycells
Br5436,supertype_label,Sst_11,43,mapmycells
Br5436,supertype_label,L5 IT_3,41,mapmycells
Br5436,supertype_label,Vip_2,40,mapmycells
Br5436,supertype_label,Pax6_1,39,mapmycells
Br5436,supertype_label,Vip_5,37,mapmycells
Br5436,supertype_label,Pax6_3,36,mapmycells
Br5436,supertype_label,Sst Chodl_2,36,mapmycells
Br5436,supertype_label,Vip_6,33,mapmycells
Br5436,supertype_label,Sst_13,31,mapmycells
Br5436,supertype_label,L2/3 IT_8,31,mapmycells
Br5436,supertype_label,L6b_4,27,mapmycells
Br5436,supertype_label,Sncg_2,25,mapmycells
Br5436,supertype_label,Sst_1,25,mapmycells
Br5436,supertype_label,Micro-PVM_2_3-SEAAD,24,mapmycells
Br5436,supertype_label,Pvalb_6,24,mapmycells
Br5436,supertype_label,Lamp5_4,23,mapmycells
Br5436,supertype_label,Vip_18,22,mapmycells
Br5436,supertype_label,L6b_3,22,mapmycells
Br5436,supertype_label,L5 ET_1,20,mapmycells
Br5436,supertype_label,Vip_12,19,mapmycells
Br5436,supertype_label,Lamp5_2,19,mapmycells
Br5436,supertype_label,Sncg_8,18,mapmycells
Br5436,supertype_label,Vip_9,18,mapmycells
Br5436,supertype_label,Sncg_6,17,mapmycells
Br5436,supertype_label,Pvalb_10,16,mapmycells
Br5436,supertype_label,Sst_25,16,mapmycells
Br5436,supertype_label,Sst_4,14,mapmycells
Br5436,supertype_label,Sncg_3,13,mapmycells
Br5436,supertype_label,Sst_9,12,mapmycells
Br5436,supertype_label,Sst Chodl_1,11,mapmycells
Br5436,supertype_label,Vip_4,11,mapmycells
Br5436,supertype_label,L5/6 NP_2,8,mapmycells
Br5436,supertype_label,L5/6 NP_6,8,mapmycells
Br5436,supertype_label,Vip_13,8,mapmycells
Br5436,supertype_label,Pvalb_12,8,mapmycells
Br5436,supertype_label,Pax6_4,6,mapmycells
Br5436,supertype_label,L6 IT Car3_1,5,mapmycells
Br5436,supertype_label,Sst_22,5,mapmycells
Br5436,supertype_label,Sst_2,4,mapmycells
Br5436,supertype_label,L5/6 NP_3,4,mapmycells
Br5436,supertype_label,Pvalb_5,3,mapmycells
Br5436,supertype_label,Vip_15,3,mapmycells
Br5436,supertype_label,L5/6 NP_1,3,mapmycells
Br5436,supertype_label,Lamp5_6,2,mapmycells
Br5436,supertype_label,Vip_11,2,mapmycells
Br5436,supertype_label,Micro-PVM_4-SEAAD,2,mapmycells
Br5436,supertype_label,Pvalb_9,2,mapmycells
Br5436,supertype_label,L6 IT Car3_2,1,mapmycells
Br5436,supertype_label,L6 CT_4,1,mapmycells
Br5436,supertype_label,Pvalb_7,1,mapmycells
Br5436,supertype_label,OPC_2_2-SEAAD,1,mapmycells
Br5436,supertype_label,Sst_12,1,mapmycells
Br5436,supertype_label,Astro_1,0,mapmycells
Br5436,supertype_label,Unassigned,0,mapmycells
Br5436,supertype_label,Sst_23,0,mapmycells
Br5436,supertype_label,Sncg_1,0,mapmycells
Br5436,supertype_label,Pvalb_3,0,mapmycells
Br5436,supertype_label,Pvalb_2,0,mapmycells
Br5436,supertype_label,Pvalb_1,0,mapmycells
Br5436,supertype_label,Oligo_2,0,mapmycells
Br5436,supertype_label,L6 CT_1,0,mapmycells
Br5436,supertype_label,OPC_2,0,mapmycells
Br5588,class_label,Non-neuronal and Non-neural,37511,mapmycells
Br5588,class_label,Neuronal: Glutamatergic,18283,mapmycells
Br5588,class_label,Neuronal: GABAergic,5188,mapmycells
Br5588,class_label,Unassigned,0,mapmycells
Br5588,subclass_label,Oligodendrocyte,9603,mapmycells
Br5588,subclass_label,Astrocyte,8841,mapmycells
Br5588,subclass_label,Endothelial,6415,mapmycells
Br5588,subclass_label,VLMC,6265,mapmycells
Br5588,subclass_label,L2/3 IT,5960,mapmycells
Br5588,subclass_label,Microglia-PVM,5475,mapmycells
Br5588,subclass_label,L6b,4777,mapmycells
Br5588,subclass_label,L4 IT,3327,mapmycells
Br5588,subclass_label,L5 IT,1806,mapmycells
Br5588,subclass_label,Sst,1472,mapmycells
Br5588,subclass_label,Vip,1142,mapmycells
Br5588,subclass_label,L6 IT,1037,mapmycells
Br5588,subclass_label,Pvalb,918,mapmycells
Br5588,subclass_label,OPC,912,mapmycells
Br5588,subclass_label,L5/6 NP,498,mapmycells
Br5588,subclass_label,Lamp5,476,mapmycells
Br5588,subclass_label,L5 ET,455,mapmycells
Br5588,subclass_label,Sncg,404,mapmycells
Br5588,subclass_label,Chandelier,388,mapmycells
Br5588,subclass_label,L6 CT,265,mapmycells
Br5588,subclass_label,L6 IT Car3,158,mapmycells
Br5588,subclass_label,Pax6,157,mapmycells
Br5588,subclass_label,Lamp5 Lhx6,128,mapmycells
Br5588,subclass_label,Sst Chodl,103,mapmycells
Br5588,subclass_label,Unassigned,0,mapmycells
Br5588,supertype_label,Astro_6-SEAAD,7766,mapmycells
Br5588,supertype_label,Oligo_2_1-SEAAD,5647,mapmycells
Br5588,supertype_label,Endo_2,4371,mapmycells
Br5588,supertype_label,SMC-SEAAD,3705,mapmycells
Br5588,supertype_label,Oligo_4,3212,mapmycells
Br5588,supertype_label,L2/3 IT_12,2155,mapmycells
Br5588,supertype_label,L4 IT_1,2059,mapmycells
Br5588,supertype_label,Endo_1,1720,mapmycells
Br5588,supertype_label,Micro-PVM_3-SEAAD,1631,mapmycells
Br5588,supertype_label,L6b_6,1614,mapmycells
Br5588,supertype_label,L6b_2,1505,mapmycells
Br5588,supertype_label,Monocyte,1348,mapmycells
Br5588,supertype_label,L2/3 IT_7,1322,mapmycells
Br5588,supertype_label,Pericyte_1,1270,mapmycells
Br5588,supertype_label,L6b_1,1211,mapmycells
Br5588,supertype_label,VLMC_1,1117,mapmycells
Br5588,supertype_label,Micro-PVM_2,1096,mapmycells
Br5588,supertype_label,L2/3 IT_1,976,mapmycells
Br5588,supertype_label,L2/3 IT_2,971,mapmycells
Br5588,supertype_label,Lymphocyte,872,mapmycells
Br5588,supertype_label,L5 IT_6,772,mapmycells
Br5588,supertype_label,L6 IT_2,754,mapmycells
Br5588,supertype_label,L4 IT_2,714,mapmycells
Br5588,supertype_label,Pvalb_15,649,mapmycells
Br5588,supertype_label,Oligo_3,590,mapmycells
Br5588,supertype_label,OPC_2_1-SEAAD,512,mapmycells
Br5588,supertype_label,Astro_4,473,mapmycells
Br5588,supertype_label,Astro_3,439,mapmycells
Br5588,supertype_label,L5 ET_2,431,mapmycells
Br5588,supertype_label,Sst_10,428,mapmycells
Br5588,supertype_label,L5/6 NP_4,416,mapmycells
Br5588,supertype_label,L4 IT_4,398,mapmycells
Br5588,supertype_label,L5 IT_2,335,mapmycells
Br5588,supertype_label,Endo_3,324,mapmycells
Br5588,supertype_label,L5 IT_5,320,mapmycells
Br5588,supertype_label,L5 IT_7,289,mapmycells
Br5588,supertype_label,L6 IT_1,283,mapmycells
Br5588,supertype_label,Vip_21,263,mapmycells
Br5588,supertype_label,L6b_5,251,mapmycells
Br5588,supertype_label,OPC_1,232,mapmycells
Br5588,supertype_label,Chandelier_1,218,mapmycells
Br5588,supertype_label,Micro-PVM_1,214,mapmycells
Br5588,supertype_label,Vip_19,213,mapmycells
Br5588,supertype_label,Sst_5,210,mapmycells
Br5588,supertype_label,L2/3 IT_13,205,mapmycells
Br5588,supertype_label,L6 CT_3,201,mapmycells
Br5588,supertype_label,Sst_20,196,mapmycells
Br5588,supertype_label,Micro-PVM_2_1-SEAAD,194,mapmycells
Br5588,supertype_label,Vip_1,180,mapmycells
Br5588,supertype_label,Lamp5_5,175,mapmycells
Br5588,supertype_label,Pericyte_2-SEAAD,173,mapmycells
Br5588,supertype_label,Chandelier_2,170,mapmycells
Br5588,supertype_label,Lamp5_1,169,mapmycells
Br5588,supertype_label,OPC_2_2-SEAAD,168,mapmycells
Br5588,supertype_label,Sncg_5,159,mapmycells
Br5588,supertype_label,L4 IT_3,156,mapmycells
Br5588,supertype_label,Oligo_1,154,mapmycells
Br5588,supertype_label,L2/3 IT_5,146,mapmycells
Br5588,supertype_label,L6 IT Car3_3,144,mapmycells
Br5588,supertype_label,Sst_7,138,mapmycells
Br5588,supertype_label,Pvalb_8,129,mapmycells
Br5588,supertype_label,Lamp5_Lhx6_1,128,mapmycells
Br5588,supertype_label,Sncg_4,119,mapmycells
Br5588,supertype_label,Sst_3,115,mapmycells
Br5588,supertype_label,Micro-PVM_2_3-SEAAD,114,mapmycells
Br5588,supertype_label,Astro_2,114,mapmycells
Br5588,supertype_label,Sst_11,112,mapmycells
Br5588,supertype_label,L6b_4,109,mapmycells
Br5588,supertype_label,L2/3 IT_3,101,mapmycells
Br5588,supertype_label,Lamp5_3,98,mapmycells
Br5588,supertype_label,Vip_23,95,mapmycells
Br5588,supertype_label,L6b_3,87,mapmycells
Br5588,supertype_label,Vip_16,80,mapmycells
Br5588,supertype_label,Sst_19,73,mapmycells
Br5588,supertype_label,Pax6_2,68,mapmycells
Br5588,supertype_label,Sst Chodl_2,67,mapmycells
Br5588,supertype_label,Sst_4,62,mapmycells
Br5588,supertype_label,Vip_14,58,mapmycells
Br5588,supertype_label,Pax6_1,56,mapmycells
Br5588,supertype_label,Vip_6,55,mapmycells
Br5588,supertype_label,L6 CT_2,54,mapmycells
Br5588,supertype_label,Pvalb_13,51,mapmycells
Br5588,supertype_label,Sst_1,50,mapmycells
Br5588,supertype_label,Astro_5,49,mapmycells
Br5588,supertype_label,L5 IT_1,46,mapmycells
Br5588,supertype_label,L5 IT_3,44,mapmycells
Br5588,supertype_label,L2/3 IT_6,43,mapmycells
Br5588,supertype_label,Sncg_6,43,mapmycells
Br5588,supertype_label,L5/6 NP_6,42,mapmycells
Br5588,supertype_label,Pvalb_6,41,mapmycells
Br5588,supertype_label,Vip_5,40,mapmycells
Br5588,supertype_label,Sncg_2,40,mapmycells
Br5588,supertype_label,Sst_13,37,mapmycells
Br5588,supertype_label,Sst Chodl_1,36,mapmycells
Br5588,supertype_label,L2/3 IT_10,31,mapmycells
Br5588,supertype_label,Vip_13,29,mapmycells
Br5588,supertype_label,Vip_4,28,mapmycells
Br5588,supertype_label,Vip_18,28,mapmycells
Br5588,supertype_label,Sst_25,25,mapmycells
Br5588,supertype_label,Sncg_3,25,mapmycells
Br5588,supertype_label,Vip_2,24,mapmycells
Br5588,supertype_label,L5 ET_1,24,mapmycells
Br5588,supertype_label,Vip_9,23,mapmycells
Br5588,supertype_label,Pvalb_12,20,mapmycells
Br5588,supertype_label,L5/6 NP_1,20,mapmycells
Br5588,supertype_label,Pvalb_10,20,mapmycells
Br5588,supertype_label,Sncg_8,18,mapmycells
Br5588,supertype_label,Pax6_4,17,mapmycells
Br5588,supertype_label,L5/6 NP_2,17,mapmycells
Br5588,supertype_label,Pax6_3,16,mapmycells
Br5588,supertype_label,Lamp5_2,15,mapmycells
Br5588,supertype_label,Vip_12,14,mapmycells
Br5588,supertype_label,L6 IT Car3_1,12,mapmycells
Br5588,supertype_label,Lamp5_4,12,mapmycells
Br5588,supertype_label,L6 CT_4,10,mapmycells
Br5588,supertype_label,Sst_9,10,mapmycells
Br5588,supertype_label,L2/3 IT_8,10,mapmycells
Br5588,supertype_label,Vip_15,9,mapmycells
Br5588,supertype_label,Lamp5_6,7,mapmycells
Br5588,supertype_label,Micro-PVM_4-SEAAD,6,mapmycells
Br5588,supertype_label,Sst_22,6,mapmycells
Br5588,supertype_label,Sst_2,5,mapmycells
Br5588,supertype_label,Sst_12,4,mapmycells
Br5588,supertype_label,Pvalb_7,4,mapmycells
Br5588,supertype_label,L5/6 NP_3,3,mapmycells
Br5588,supertype_label,Pvalb_5,3,mapmycells
Br5588,supertype_label,Vip_11,3,mapmycells
Br5588,supertype_label,L6 IT Car3_2,2,mapmycells
Br5588,supertype_label,Sst_23,1,mapmycells
Br5588,supertype_label,Pvalb_2,1,mapmycells
Br5588,supertype_label,Astro_1,0,mapmycells
Br5588,supertype_label,Unassigned,0,mapmycells
Br5588,supertype_label,Sncg_1,0,mapmycells
Br5588,supertype_label,Pvalb_9,0,mapmycells
Br5588,supertype_label,Pvalb_3,0,mapmycells
Br5588,supertype_label,Pvalb_1,0,mapmycells
Br5588,supertype_label,Oligo_2,0,mapmycells
Br5588,supertype_label,L6 CT_1,0,mapmycells
Br5588,supertype_label,OPC_2,0,mapmycells
Br5590,class_label,Non-neuronal and Non-neural,34195,mapmycells
Br5590,class_label,Neuronal: Glutamatergic,15663,mapmycells
Br5590,class_label,Neuronal: GABAergic,5269,mapmycells
Br5590,class_label,Unassigned,0,mapmycells
Br5590,subclass_label,Oligodendrocyte,10993,mapmycells
Br5590,subclass_label,VLMC,7312,mapmycells
Br5590,subclass_label,Astrocyte,5280,mapmycells
Br5590,subclass_label,L2/3 IT,5093,mapmycells
Br5590,subclass_label,Endothelial,4657,mapmycells
Br5590,subclass_label,Microglia-PVM,4448,mapmycells
Br5590,subclass_label,L6b,3527,mapmycells
Br5590,subclass_label,L4 IT,3354,mapmycells
Br5590,subclass_label,L5 IT,1729,mapmycells
Br5590,subclass_label,OPC,1505,mapmycells
Br5590,subclass_label,Vip,1444,mapmycells
Br5590,subclass_label,Sst,1357,mapmycells
Br5590,subclass_label,Pvalb,746,mapmycells
Br5590,subclass_label,L6 IT,729,mapmycells
Br5590,subclass_label,L5 ET,588,mapmycells
Br5590,subclass_label,Lamp5,565,mapmycells
Br5590,subclass_label,Sncg,408,mapmycells
Br5590,subclass_label,Chandelier,361,mapmycells
Br5590,subclass_label,L5/6 NP,328,mapmycells
Br5590,subclass_label,Pax6,187,mapmycells
Br5590,subclass_label,L6 CT,180,mapmycells
Br5590,subclass_label,L6 IT Car3,135,mapmycells
Br5590,subclass_label,Sst Chodl,111,mapmycells
Br5590,subclass_label,Lamp5 Lhx6,90,mapmycells
Br5590,subclass_label,Unassigned,0,mapmycells
Br5590,supertype_label,Oligo_2_1-SEAAD,8722,mapmycells
Br5590,supertype_label,SMC-SEAAD,5008,mapmycells
Br5590,supertype_label,Endo_2,3256,mapmycells
Br5590,supertype_label,Astro_2,3182,mapmycells
Br5590,supertype_label,L4 IT_1,2499,mapmycells
Br5590,supertype_label,Lymphocyte,2007,mapmycells
Br5590,supertype_label,Oligo_4,1764,mapmycells
Br5590,supertype_label,L2/3 IT_12,1531,mapmycells
Br5590,supertype_label,L6b_6,1462,mapmycells
Br5590,supertype_label,L2/3 IT_2,1391,mapmycells
Br5590,supertype_label,Endo_1,1358,mapmycells
Br5590,supertype_label,VLMC_1,1346,mapmycells
Br5590,supertype_label,L2/3 IT_1,1018,mapmycells
Br5590,supertype_label,Micro-PVM_3-SEAAD,991,mapmycells
Br5590,supertype_label,OPC_2_1-SEAAD,914,mapmycells
Br5590,supertype_label,L6b_1,882,mapmycells
Br5590,supertype_label,Pericyte_1,843,mapmycells
Br5590,supertype_label,Monocyte,836,mapmycells
Br5590,supertype_label,L6b_2,830,mapmycells
